Age,Income,LoanAmount,CreditScore,YearsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
27,21170,39658,450,38,4,21.9451624164617,60,30.181429503282885,1
62,64035,7053,439,30,5,19.796717358808607,60,22.035351662431,1
67,53785,35048,354,39,8,13.678835362764474,36,10.855637327477657,1
58,72665,17519,440,16,5,9.139116714297984,60,15.409247743045478,1
25,57666,41645,373,31,9,13.77350187398062,36,13.973403842362824,1
43,48896,3545,434,0,10,23.838372974265006,60,45.54563598271664,1
48,27709,15447,325,34,0,21.129711018636073,36,26.097713772291755,1
54,25493,30959,787,35,4,4.08135332965717,60,32.63279192310789,1
35,65725,12677,734,18,1,20.333709896731673,36,46.736688685092695,0
52,58423,9560,361,27,10,7.166989215103177,36,9.110889763450142,1
46,71980,4662,499,1,13,15.77889366031208,60,46.844687859883955,1
68,63968,49505,789,28,7,20.840127062269147,36,26.981860495933834,1
51,44433,14055,792,28,12,15.567701093601285,60,42.81071046266262,1
39,15498,40497,767,18,6,12.183005609456758,60,8.399777745020964,1
29,59067,13798,415,27,10,10.407254190766665,60,13.646793960606384,1
49,34758,5808,670,33,5,10.05965517266641,60,9.70855147887063,1
59,47235,9048,531,30,1,21.504691345525057,36,32.67108918689201,1
24,56181,14107,747,36,2,21.238594306991562,36,7.038070127295021,0
23,40540,7520,513,18,8,21.202597938598768,60,39.62612756966264,1
49,37622,17928,507,31,8,9.578673766235683,36,12.521814558209943,1
31,45392,24501,401,28,6,20.676732081139136,36,12.773773098974816,1
53,19307,37191,309,8,1,4.287649093954228,60,14.056064819548592,1
58,34494,30476,772,6,13,7.938809633315781,36,37.319404772500754,1
31,34277,27948,422,11,12,14.561814269340637,36,46.210797580483444,1
47,46462,5483,303,30,11,12.245042495869093,60,45.37550070802385,1
53,35792,46295,766,17,11,5.905597522141507,36,5.062711050536251,0
41,42262,40887,558,27,11,4.3969898869554305,36,13.121845165433893,1
59,43325,18481,586,20,12,16.640179427954056,60,33.60909829616393,1
51,81915,11718,330,8,6,10.23984760194581,60,30.927532037889137,1
58,61543,16373,820,33,0,3.8431772006258673,36,17.501453245278327,0
66,48194,24244,423,33,8,12.764234550533683,60,43.142166170732594,1
22,56736,39203,429,23,13,10.095492997011732,60,6.523313755926797,1
47,63810,46123,815,15,13,15.89705802332522,36,31.95159390426064,0
56,54316,28629,779,27,8,23.49100014266695,60,13.65422378456856,0
31,34491,32257,841,34,5,10.11912622586272,36,26.358731102586557,1
67,47944,19327,376,5,9,24.93843514311419,36,19.374328522459223,1
38,35361,35487,482,37,13,5.349964217348081,36,48.9867549713813,1
21,45063,6768,665,10,0,5.397980513109205,60,24.334613688729856,0
55,47617,25866,591,3,7,18.828638624096897,60,48.804669639469815,1
55,65788,45649,688,13,5,19.595583919369286,60,12.75104583551836,1
51,38088,10166,456,12,8,12.591730699799642,36,38.39704661407711,1
48,36886,31743,399,14,8,9.650023327282032,60,35.852906259615466,1
59,39245,17798,409,7,14,20.571044556455814,60,42.38226437310505,1
21,40864,10042,569,23,6,24.05913731125931,36,34.68037318795324,1
45,45227,12969,437,10,3,24.782890705976758,36,34.11795490602712,1
63,54939,8203,363,34,10,17.14076272400124,36,33.03538786393085,1
58,38223,5641,806,24,0,19.412466736934583,60,49.25257860382109,0
40,51723,29536,649,22,2,21.178301793559037,60,11.404888803893225,0
23,51908,15374,446,6,5,20.675701081830283,60,1.5056842429705952,1
22,58305,15546,634,4,14,24.857934510556017,60,33.898543221695874,0
38,46838,15102,831,31,0,20.924284823247213,60,8.61688849927798,0
64,62481,34359,706,27,3,17.745307229729317,60,33.96919650804859,1
30,55535,34517,643,2,7,11.58864270284031,36,15.984270541485024,1
25,54862,35987,820,29,11,16.356712040101407,60,2.1675858703243955,0
29,41739,10029,435,4,7,22.42772818555082,60,38.488399611204024,1
22,54118,48545,338,32,5,10.06782135254153,36,2.582408741941217,1
54,55284,12322,619,19,13,4.159029931912671,36,11.206915781751148,1
58,41036,45441,586,29,5,10.534417468012048,60,16.82043168975886,1
51,67914,42493,762,21,2,24.144946267870377,60,6.6374725290500205,0
30,89352,13654,651,21,6,20.572452781479814,60,45.6784580446563,0
32,40143,10965,304,37,14,7.523507435171786,36,31.091824545840254,1
56,42947,8508,535,28,11,3.7580209819996,60,43.7697973403219,0
41,43324,48859,535,20,7,17.886067420052576,36,34.102603147878824,1
69,30356,36338,800,17,14,15.948687562556904,60,49.59727030018309,1
67,36855,23132,404,10,1,5.284112589897436,36,26.257639943032967,1
26,62858,1264,506,9,12,24.268923168366133,60,2.6881620647662308,1
68,48769,17025,538,34,14,16.782553887544164,36,8.042932217884074,1
69,78785,47117,351,25,4,17.507701090214987,36,29.421633098435684,1
23,45672,42341,407,3,5,21.852352590124195,36,17.38642695288217,1
30,56245,12488,656,9,0,10.746860275824194,36,5.6446400482641765,0
25,36435,43126,332,38,11,15.502439174652512,60,11.906987095932442,1
66,48347,44438,321,15,4,15.888049031793821,36,23.72853651837558,1
46,51317,1388,606,29,2,24.29814448254161,60,25.909093510817154,0
41,18438,3071,310,2,2,6.326959739992725,60,46.72906294016804,1
65,37625,25970,741,33,5,19.81663104876856,36,4.533962415337794,0
46,59538,48736,497,24,10,15.865750983583114,36,17.89037250837005,1
58,58740,15454,828,37,0,21.675649187260525,36,25.302460569556416,0
64,31274,8840,343,35,4,21.386962184908082,36,5.66337904860979,1
46,44585,30654,484,3,4,3.7586514853253092,60,34.39010116383373,1
28,15000,12849,688,9,4,9.013775485753982,36,25.751404565863538,0
25,49948,21403,806,12,2,7.3875728723880805,36,22.97559588492104,0
35,68904,11431,741,5,5,13.426778927911926,36,32.80402869160449,0
36,69554,23442,795,6,10,22.963680432007507,60,14.390734552200607,0
21,69021,7630,804,27,0,3.6076302185396445,36,16.966355084129713,0
36,57904,48736,436,36,13,13.996127478775266,36,8.134924916040864,1
57,67373,14008,578,14,9,22.523058857108747,36,26.186298418548308,1
23,47161,48487,463,29,12,23.41356737457728,36,18.620437687459063,1
67,42171,3859,842,39,0,17.631919971042226,60,13.016543196286696,0
51,67109,3393,322,9,10,21.339674399374417,36,6.237110387717593,1
33,54326,30144,806,11,1,10.467466174976174,60,1.1612602132580252,0
36,23071,15091,809,16,3,9.648128602570178,36,9.66761357206256,0
63,68248,23455,743,29,9,4.556072412997703,60,12.371309841321015,0
41,46702,35818,441,0,14,14.318856395935917,36,24.2718153374315,1
22,39993,4121,580,35,8,13.30038826916947,36,12.04983117288681,1
47,64683,10116,506,39,9,11.496183049764925,36,40.88267468337424,1
58,62660,5971,601,23,7,5.936683132200929,36,23.706444506424646,0
46,35646,45535,696,37,10,8.461407914721292,60,31.190538215837666,1
58,47643,30644,617,20,9,7.879025740213235,60,10.396917223950858,0
66,36373,25079,347,31,10,23.795320648106486,36,20.806406448717922,1
45,36770,29327,689,17,1,24.278897252575966,36,30.138867848225697,1
31,15000,37122,678,12,0,3.573564504468722,60,15.552294396619338,1
28,34790,38242,516,36,3,7.16677986953255,60,16.80987044530135,1
28,47432,4397,550,20,4,22.608787205105227,36,40.37125917709704,1
53,15000,40049,733,17,1,4.324311820300597,60,41.85906851617412,1
27,29422,13412,583,39,11,23.78420752069071,60,26.6470466210915,1
58,59105,49519,782,25,9,11.67139006919588,36,44.82053776545513,0
41,28815,6521,566,4,5,15.081743895262425,60,36.83410014981697,1
28,47641,30151,545,4,7,19.92212185496064,60,2.765079294465039,1
41,25199,4472,457,30,11,8.743959456266921,36,27.973672350907457,1
40,56141,6481,656,27,10,5.664491168355504,36,34.88966487034341,0
28,45113,39977,847,12,11,20.91388629510099,60,27.04424157642622,1
66,36234,20883,535,10,4,24.669467875967268,36,41.59879251588898,1
51,15000,24379,759,0,3,17.663727407067306,36,15.04185649340355,0
49,36592,25265,399,23,6,21.242322674708014,60,3.273956657370558,1
68,59971,42391,418,12,12,23.738216439439093,36,31.68102643925639,1
29,73250,24656,653,17,4,8.414465301667956,36,36.54003065229015,0
35,46711,10304,387,23,11,11.033728013303946,60,38.26269341455822,1
50,48498,22080,335,28,7,8.209060581499601,36,0.5530261717795582,1
46,39838,46911,613,27,6,4.8283510975561335,36,33.66891241624671,1
30,68439,44013,839,37,4,19.2439296422849,36,1.0363892151091236,1
49,46390,13445,621,21,12,6.631638478041599,36,38.73930083039729,1
36,63405,41314,726,19,13,5.493252033458725,36,35.155257031579744,0
56,53723,23857,816,10,10,11.189149718421014,60,28.370695182097016,0
40,51843,29894,308,19,14,4.801956455461385,36,25.31622029877235,1
65,34696,39570,658,12,7,7.360503822091091,36,35.755393152513406,1
57,76738,1544,777,23,0,5.003735962105646,60,2.8597654178479868,0
42,71989,40420,356,23,7,22.361472846371132,60,41.609468366077365,1
27,84112,17052,582,16,2,20.264289383963565,60,10.061309395256712,1
43,33509,28734,744,4,0,21.979568365591014,36,23.8894431562921,1
61,53960,36396,760,29,8,22.16911812245373,60,24.339971237039993,1
60,38100,37219,789,13,10,23.806944698382033,36,38.85617665205618,1
49,56654,42497,658,14,12,7.513073160033404,60,9.64955352001257,1
36,54383,2436,364,8,5,22.850194877270894,60,14.987486946953293,1
58,43790,12007,728,13,14,14.788336396705928,36,33.155398031637176,0
48,46570,29341,756,9,10,7.073967037823435,36,20.63858706560192,0
68,81361,32014,435,21,12,17.59912760070419,60,14.94318115281218,1
58,47970,36830,347,30,10,10.530511227390033,36,31.0711611236619,1
51,16961,8551,493,12,7,4.499093764507287,60,4.328609512821719,1
34,41957,14113,416,16,10,5.190931687234151,36,39.48892859594714,1
53,33570,49431,463,0,13,12.609893654876878,60,26.23746086171473,1
29,36203,38179,778,13,9,21.269396282731208,36,10.30102546543617,1
47,60640,5841,586,38,11,10.18709703444468,60,20.425795865028874,0
44,63363,41729,835,34,10,19.971706059686234,36,6.553840063908095,0
33,37354,18102,793,0,3,4.698495201243092,60,30.82905564646757,0
46,41739,38964,704,26,12,11.965248777622453,36,33.465031565918885,0
49,39527,20111,395,21,1,6.239965450424404,36,20.264296405033637,1
69,72771,12093,796,33,5,22.066289210011238,36,16.9845244123819,0
63,63811,8546,553,8,1,24.31067144704153,36,42.48923745705776,1
48,60154,32799,713,35,0,10.500737796656667,36,28.80346218555543,1
48,34519,22584,670,31,14,24.76054720684711,60,33.35106360225751,1
28,24361,20361,542,37,6,19.674612544975428,60,6.375955670097422,1
43,68457,15484,672,19,13,3.52652883768368,36,35.66626471307894,0
49,78783,48871,338,26,6,13.933343179368787,36,22.23053872615488,1
25,23651,48448,652,2,5,21.43316369673461,60,18.333421139351707,1
62,83622,15101,725,10,11,14.978320696198614,60,46.470209982440075,0
27,48409,43774,376,23,1,15.324156672060615,36,2.696699359798538,1
62,52522,37248,809,28,4,13.125541893922017,60,9.780320244972573,0
56,30231,43701,816,4,0,11.993335694160018,60,18.75200430435208,0
61,23378,14261,439,32,1,4.089030293520604,36,16.202004856119746,1
47,16042,14209,551,7,12,16.867260815211964,60,25.534192502191193,1
66,65462,29647,616,18,11,19.984616233729298,36,20.045102628048127,1
22,48758,9221,719,3,4,20.488823626740142,60,39.41445294201253,1
45,56911,48833,374,34,4,16.929677006663546,60,38.40002765832837,1
29,66996,20877,328,29,6,10.837460867310224,36,38.61873880184749,1
47,48563,26557,340,4,14,3.986107872360794,36,18.467727628900622,1
21,75341,33998,840,39,4,22.75926026602827,36,20.368423888072456,0
43,37618,8526,791,37,10,12.724493695114214,36,36.023096425876275,0
30,43735,39049,399,2,5,16.425272146277642,60,6.209918319346541,1
62,36457,2251,619,15,1,7.682955616391974,60,42.59598085793213,1
45,62532,33588,822,7,4,6.552047935406684,36,27.06291189065971,0
23,66703,7889,488,4,7,5.366580825370239,60,42.42726102224577,1
26,43206,47152,749,37,0,20.67345191219535,36,39.680149046785665,1
26,29102,46454,393,34,10,17.398905335358222,60,18.71915426877396,1
22,68459,29766,480,7,12,16.854924067407456,60,5.077985499951848,1
38,36788,30146,620,35,12,23.26705157527724,36,46.04151204049901,1
43,43957,35546,582,24,13,6.912313143219659,60,17.230267485829497,1
22,33901,9052,690,7,9,7.160791063949531,36,18.68708452784938,1
32,54311,33548,620,20,6,7.573586714988315,36,45.452425052456334,1
42,38450,38638,324,8,7,12.602442750703727,36,45.86736014592944,1
57,60521,2147,559,31,14,22.295767302756612,36,13.145309344712597,1
40,41603,3847,796,12,10,22.45169371029519,36,4.44781403230326,0
59,58067,21234,512,22,12,16.197636335543507,60,0.05540131152325656,1
44,36129,20454,414,7,4,17.65007230406428,36,21.91472423109782,1
68,68393,34388,751,34,3,22.801890387718476,60,28.428670081369212,1
40,42501,34731,789,27,0,16.920707542469493,60,13.516900156607337,0
21,51351,40983,827,14,8,8.440693073459418,36,12.987482554940822,0
21,32181,44820,684,28,1,18.6556524691281,60,17.839252269898708,1
37,49758,27076,717,3,14,20.05265164344882,60,13.1542551476705,1
21,32738,31752,518,33,10,17.15990939911879,60,42.92192022761221,1
65,49341,17003,362,36,13,9.381743464009965,36,32.14211955564022,1
50,35577,8418,649,23,13,12.09823376626111,60,41.44734164411164,1
61,47669,18710,689,20,4,13.617736764404926,60,43.02391248027562,1
67,56988,1121,676,1,6,6.623915990319169,60,21.75049730030697,0
23,29414,38081,365,6,7,13.22279997088968,36,23.87887243149866,1
66,49347,28773,418,10,14,6.96574460157782,60,48.890979934632234,1
31,56124,18566,307,11,13,14.2382124975664,60,40.84199561819254,1
44,56061,47750,326,3,10,4.592431308884903,36,39.894716041305465,1
42,78775,34562,589,34,9,23.89342707716586,60,29.185660363632195,1
64,38832,43584,327,39,14,8.796414581801926,60,23.05751297733014,1
65,49957,21655,458,25,3,13.540807661938592,60,44.73053483241101,1
46,76215,9483,444,17,9,4.204171795445696,36,40.2278480793605,1
33,29401,33688,766,36,0,7.643512727293511,36,25.839445366723467,0
21,15536,41094,407,15,6,18.40476732442191,60,13.524540098702452,1
44,58033,42450,738,11,11,5.90371296748622,60,7.363970197823333,0
30,65648,26209,502,39,12,17.00520696072839,60,27.635285427731223,1
55,18349,47316,600,36,9,3.5444811658383095,36,14.801500990897487,1
44,45202,19556,737,18,10,13.497700504606764,60,13.210789307651988,1
48,34730,28962,310,14,10,19.008888275550685,36,5.289311718035961,1
56,54645,16638,402,21,8,23.415296552645223,36,1.723635994582784,1
36,49492,39754,785,19,0,14.095977785986896,60,39.167691128460994,1
60,69634,37675,409,12,13,21.571448099380472,60,5.3992533360119275,1
36,29827,22083,392,22,0,20.755714126515624,60,44.43047333317052,1
37,55790,8081,840,30,14,9.859071706951461,36,10.68914037971661,0
35,59324,14353,806,25,14,22.306772914101092,60,37.98378461991087,1
36,50755,20852,476,31,14,17.26608406589901,36,41.14997401051389,1
35,19896,6760,738,20,6,5.7399699338567345,60,39.627796104955834,1
54,56233,14771,810,16,8,23.69092512681143,60,43.6427910033395,0
31,39040,1490,408,28,4,7.2985499429779335,60,16.98604285171009,1
21,23850,5263,371,28,3,13.612760366870317,60,49.294423814122105,1
35,55538,8769,788,21,5,13.526855789219645,60,13.97973503050698,0
46,61508,26334,580,18,8,16.94258739752943,36,46.7149044948966,1
24,40769,18581,513,13,1,17.796570462087264,60,21.872004742803625,1
63,62507,33749,756,38,4,8.507518337232844,36,2.846599660354854,1
25,62658,12635,717,22,3,11.077513503129147,60,39.24582346525185,0
55,49738,2904,809,1,12,6.608689399561175,60,39.37054164765862,0
33,58945,6269,622,31,2,6.2093382820654375,60,9.864894723636585,0
30,64645,31968,477,37,4,21.238948137740753,60,41.17562240663251,1
31,57875,2650,403,32,13,19.640508817032316,60,7.878970147606534,1
38,15695,13467,418,6,6,13.017694962520151,36,7.57158294838271,1
54,15000,36959,356,33,12,5.5620496026229365,60,40.445964396698066,1
59,65990,33795,708,3,10,13.17331748245399,60,14.51095621537707,1
61,39673,47900,357,22,2,9.830797415513238,36,3.843891758079404,1
62,42560,23644,416,19,2,20.225263239191495,36,47.817199296187326,1
43,78349,36518,724,21,13,5.577745690533471,60,27.85200779646027,1
27,38994,28280,320,28,5,13.204423905518729,36,22.403874471616163,1
59,47923,3879,378,36,4,16.214821438043003,60,25.205502193053032,1
23,50187,5357,407,2,2,24.69309294408069,36,33.52251385925907,1
32,46805,29301,570,21,0,5.426574820629563,60,43.08329926207675,1
27,70161,11865,775,19,9,5.95015015158977,60,33.62894441537922,0
69,44380,3832,369,24,14,24.743056944654768,60,36.97631964847438,1
46,60790,36877,686,33,1,12.220940820952412,60,9.007654002931586,1
53,51053,29868,465,28,14,19.489857604760115,60,19.204653489373612,1
57,64503,43420,357,9,2,20.344720723555366,60,29.240489650549495,1
68,29420,32403,750,38,3,10.263027298077642,36,30.970324683654248,1
35,16196,6758,544,36,14,8.107454449235812,60,13.534655586584643,1
22,50446,3921,344,39,4,9.435960801133545,36,48.74911259499238,1
61,37288,35201,682,19,9,19.934458638320184,60,5.909298608061148,1
27,71973,5428,370,37,13,21.570308197043907,60,5.613917407824581,1
52,48754,41466,847,22,13,18.539356149182886,36,11.457509941724265,0
24,53296,9111,538,10,14,12.986392748741023,36,37.69566326294919,1
40,45389,24247,407,7,8,9.145114320308226,36,1.8275644228575083,1
56,40229,49287,507,28,3,12.642854413623734,60,49.3932889301791,1
52,50862,31447,601,35,11,23.162322322028782,60,49.386472326324196,1
48,65220,49503,729,24,8,22.058704147775362,36,7.984209831366296,1
33,45311,13366,647,38,4,10.452588459516171,36,20.060163713908985,0
21,44257,47923,406,33,12,10.55072754551309,60,10.195866973622413,1
55,62072,31564,827,31,2,20.269442070247017,60,20.400760617855074,0
68,24730,46252,705,22,6,12.6713421305672,60,26.643140712558978,1
50,67827,10975,555,20,7,15.813540382635209,36,41.136597559766805,1
56,37904,46281,600,18,8,12.579831417816726,60,1.7903648903741687,1
45,64168,3642,444,24,8,8.710284626481794,60,49.344883558816896,1
36,54407,41345,823,22,5,7.560356030398143,60,47.02814799325647,0
39,18740,14849,659,18,14,6.5001469678251915,36,28.52086494695293,0
21,50178,37479,823,4,8,3.7455897795548445,60,24.04481894057992,1
25,69714,20344,783,18,2,9.533253819132483,36,27.53223767338881,0
42,45446,22214,489,34,1,7.185284691685807,36,0.9220463211285279,1
44,46823,39226,595,11,4,9.045934173953402,60,36.88413459961033,1
63,38488,27155,392,38,6,5.129786204246488,60,24.821799216392428,1
65,67932,23522,429,24,10,10.843526304350942,60,14.301995973384491,1
57,43056,7680,783,4,14,14.67910967871432,36,23.077177941358535,0
56,76872,13507,708,11,6,23.808285421234064,60,14.628390111734396,0
56,67330,10419,640,26,14,10.962047217734387,36,34.99753862389899,0
24,69979,39753,513,3,10,4.166994052191525,36,30.721710188230812,1
56,51202,23559,629,18,5,11.290834241712682,60,19.40462995450295,0
38,42705,4160,474,23,2,21.070322180319053,60,15.712097099563577,1
36,57176,45233,743,27,13,10.813166231722407,36,43.90183221876441,1
61,73279,8872,500,32,5,9.772209417679477,60,34.11193218241547,1
38,76598,8839,397,34,14,23.25839553391185,36,35.78909085848201,1
42,22142,16652,402,15,0,9.890429481184569,60,30.93027959644461,1
22,90571,7859,450,11,2,24.360626204289797,60,3.761527511731205,1
41,53782,34520,567,15,1,21.40166841926289,60,2.963124334962386,1
56,61686,14304,651,10,14,18.211373257927576,60,21.45857592034733,1
64,36570,48825,766,27,3,16.364014878377063,60,46.52499785278947,1
59,35537,4980,577,22,7,8.332782464533382,60,26.23540394492859,1
67,28417,40093,315,16,2,19.203566390665507,60,43.79422565467138,1
59,75554,1425,755,18,14,10.963469793307633,60,4.827492101802794,0
49,39678,9141,478,10,5,13.94130644361906,36,36.213053746733145,1
46,48621,11057,433,3,9,5.737478814246159,60,12.266892748040558,1
41,45479,32803,557,9,13,9.867313363725607,36,26.224807990120812,1
37,34687,48084,361,18,0,14.876068560090216,36,14.64605351770379,1
36,47015,48588,781,35,3,13.562888242020549,36,35.61666800010372,1
51,51318,5106,776,38,4,10.885532834684174,60,20.044452638526312,0
29,68731,21087,341,21,4,13.646494035879712,60,23.108424624979683,1
51,34113,2408,672,1,0,19.515911883242513,36,12.267268659076457,0
34,41247,20865,672,32,14,13.375499629970522,60,14.072900765319707,1
69,58251,39589,598,39,8,14.382364142075298,36,8.973784535466761,1
57,50680,44130,351,26,4,18.574640746024524,60,27.68992736840921,1
22,50957,40612,678,18,8,21.594718268005494,36,7.249847801572301,1
68,35433,40163,611,3,6,14.827571223933065,60,13.410130583618118,1
66,61676,42563,358,18,4,23.88577572427378,36,26.523067732404325,1
34,71204,16843,603,24,8,11.099120035063574,36,13.741564953879305,0
53,69817,29477,334,5,4,8.929932099841423,36,29.42498298671642,1
55,47095,33457,792,12,9,18.401432166058047,60,0.7082002229097883,0
59,15000,49109,790,21,8,7.278619337741272,36,48.66113938499722,1
67,53505,28330,520,3,4,22.849308828675024,36,36.49944281902201,1
40,51504,30211,422,1,0,11.811344931539804,60,25.190956427357246,1
22,34728,38569,401,2,6,18.51019607762455,60,46.04189599421492,1
61,37675,33667,814,29,4,15.758945733533668,60,43.488304047248896,1
39,35066,49114,612,3,4,4.669403466115865,36,18.327715997421855,1
57,54117,2758,805,28,5,18.7451922079454,36,5.806458917474494,0
38,37663,39548,793,32,5,20.48510169938091,60,12.611619603837903,0
36,52476,30169,498,12,6,24.623157262118436,60,10.43446347320678,1
24,85648,12260,812,38,11,12.446744828375136,60,37.50287177710872,0
32,47212,33350,629,31,14,14.313028711014239,36,27.405494625650316,1
49,32599,42741,626,27,7,22.30964773768453,60,42.50490915791802,1
27,28199,33678,309,36,0,9.287742229870872,36,24.485037523208753,1
34,54951,46181,426,27,9,7.566566603620557,60,38.48825274556833,1
32,80043,18910,530,26,10,6.357570871348382,36,16.17114187969037,1
55,36476,1840,314,24,2,24.532422583450067,60,30.10754015087019,1
25,17675,18725,786,29,5,9.312723564165264,36,31.970009146315064,1
37,75611,13299,741,5,0,19.783981746312797,36,37.964354550087215,0
62,87743,30989,573,29,13,13.16784382129501,36,39.974420020954376,1
52,61350,25505,302,8,4,8.672370556148774,60,13.825152115243839,1
30,56458,6559,625,5,4,23.13667669154992,36,19.252900075777806,1
63,51000,39694,552,28,9,13.471861287476916,60,10.356754542734576,1
37,60215,33597,833,22,8,15.6680409671106,36,37.391718525785684,0
25,59522,9707,354,5,10,8.283609895766537,36,13.53641318266201,1
65,54244,49943,747,21,1,10.469274722294918,36,19.550960089116508,1
62,35715,45422,596,1,6,19.575282408929635,60,40.15132377831605,1
29,54165,47759,672,30,8,10.875462612275697,36,16.99013202018021,1
69,48523,45039,768,5,7,14.378108825337105,36,14.575015458388146,0
53,37969,41443,435,4,0,5.958642759378645,60,32.55907165212831,1
56,54130,43107,545,19,13,21.776428925549034,60,48.76867928887787,1
56,42707,29019,369,11,13,19.358005075256507,36,3.1311984557465977,1
38,51016,23841,780,37,0,19.85601436081439,36,41.73942022902155,1
29,56847,20640,829,37,11,7.330981758334104,36,6.080241712994539,0
49,58972,36362,789,7,1,14.14585728442597,36,17.24490586291244,0
34,43076,37424,802,32,0,4.09213749113578,36,20.83589663164625,0
45,56755,33626,416,38,7,10.274415172661431,60,35.936968005299335,1
35,60247,10740,556,39,6,10.982419696488908,36,46.32829654252118,1
26,64608,4155,727,30,5,23.14433873104011,60,5.100548014118073,1
62,54572,24572,414,2,14,24.84483017702472,36,37.24042260591238,1
49,59080,1978,793,18,1,16.781536883321543,60,16.114619772061673,0
35,43678,11497,361,7,10,14.610528147646475,36,45.09554978459545,1
49,88653,45843,796,29,8,12.961912086839527,60,13.910841014711078,1
24,49038,20431,379,30,12,3.8933691037757328,60,34.69309748229567,1
38,66817,36357,784,28,0,20.702505744221515,60,8.237790018112745,0
69,42698,24167,321,5,0,17.94425564844312,60,47.897353933329164,1
64,55621,6942,623,1,1,17.45964362915825,60,0.21621692971903195,0
59,55061,19983,816,22,6,20.894432864184424,60,11.642598865629033,0
36,57917,36276,560,29,9,23.4531653343091,36,33.79720580159021,1
31,37279,46279,428,37,13,11.874895406421516,36,42.67621149445859,1
34,55841,18577,583,38,11,12.667662281532783,36,49.67786546469663,1
23,42756,6915,346,8,0,24.465488288522433,60,8.663031846977132,1
62,62291,27333,487,6,13,17.78513429728507,36,15.357191984492585,1
58,36826,3045,318,14,2,21.804048020170644,36,44.59260105206993,1
65,54588,25180,307,14,9,8.263745079981177,36,1.6249957923512803,1
62,49575,42207,336,20,7,10.317116606413027,36,36.66609111528318,1
38,77823,43344,371,13,11,11.919512384698146,60,21.152596151101445,1
40,66766,10564,680,10,6,10.314061924506284,36,34.44090099392542,0
68,70587,12105,565,10,7,22.51131080294645,36,26.245006091999105,1
45,38426,49533,366,19,12,14.497469210972762,60,31.355594342020638,1
58,44249,21056,363,12,12,24.003412783360314,36,33.33318551197479,1
33,49938,48561,329,29,11,10.408432550625236,60,31.562297239840163,1
24,67168,48689,315,39,5,4.300759550663794,36,33.22814889735389,1
34,55641,33135,577,38,7,6.468320523192245,60,28.417396631782367,1
53,38762,40949,576,19,14,8.167014301218735,36,35.694767918068536,1
48,39396,33812,520,37,4,17.259348566849205,36,38.80117366081134,1
57,67887,5511,492,7,8,7.393389778930105,36,39.396770939725215,1
28,56125,23772,323,36,9,11.7022182650355,36,42.67565493964482,1
64,50786,16421,440,32,10,20.600816718913563,60,15.8201210251387,1
54,49544,28116,325,25,12,6.18231882525313,36,37.28867154221762,1
64,63430,8775,397,38,0,5.230322973476761,36,47.33306456351647,1
25,34184,27946,575,7,6,15.109359938795013,36,18.37340394675746,1
25,50777,11707,542,17,5,18.508483915247695,60,38.8820557865814,1
51,51674,14372,732,38,7,23.085493548322592,60,14.573138894604408,1
65,31311,41716,308,13,1,17.732498468709224,60,8.778463272065828,1
29,46888,30814,571,17,0,23.84284587223276,36,22.321344606727873,1
62,84297,23607,331,20,0,8.75730992339647,60,40.326607955663334,1
52,37474,28957,778,22,13,10.849157269206213,60,15.356125982797586,1
53,51890,31278,427,3,1,21.54515808651002,36,14.746968410876532,1
23,18843,44847,316,9,4,20.937657139444596,60,13.883751758649538,1
50,47916,9216,772,10,6,17.7951427221591,60,10.906049236123572,0
32,33884,11006,600,19,14,14.379522576381111,60,30.55554964102752,1
49,44722,34993,341,18,12,3.880794946643705,60,12.1668442602057,1
23,56392,35016,351,0,8,9.52954508418168,36,46.745141103469216,1
46,33113,26354,487,30,3,6.904256369100341,60,17.296552336877408,1
50,53615,49637,450,1,12,4.600258560099144,60,27.119937848767258,1
29,38303,20226,543,4,8,20.185713963751937,60,20.458523107042616,1
46,29968,39466,790,33,13,6.3232102092058815,60,48.13578670454345,1
22,64740,18966,426,3,10,11.184377194817259,36,21.200575170556625,1
23,35578,5848,708,26,14,24.515322865485203,36,28.184722411401857,0
66,43642,43673,643,38,2,12.296798645540695,36,38.171162999451894,1
24,41438,12783,397,2,11,6.542387368242743,36,8.564826860877572,1
45,53253,47156,367,25,5,18.329891093696794,36,1.632090127933361,1
33,50484,36906,327,0,8,20.9137467217644,60,22.745995764335657,1
59,47521,11924,328,15,10,9.50173998705158,60,27.5320533981702,1
64,39368,5642,511,34,14,20.901046679177096,60,14.35305193509519,1
55,46020,6196,779,18,13,9.337703192756283,36,23.125233291787588,0
43,54407,12155,371,15,12,18.40190452013836,36,30.75802279174176,1
29,51768,13055,790,32,0,6.1832778201845064,36,48.66364786530026,0
22,66826,21152,409,30,11,12.698193398525571,60,30.08885779005664,1
61,61445,39966,412,21,3,14.690619821059457,36,22.442864817707093,1
64,66596,9072,696,19,4,19.09359691300649,36,1.1264246981269543,0
51,70301,16965,531,5,10,17.47567058236737,60,15.529161596452573,1
64,52806,43456,342,34,5,21.84687020028288,36,17.92429818323109,1
67,62804,45687,564,38,10,7.462257960099118,60,23.847228482489857,1
22,55035,32990,345,2,7,17.71680080224431,36,39.108553138506124,1
52,69901,22942,524,31,11,6.246627199873229,36,38.794368808936035,1
